date,gender,height,weight,rating,review_text
24.10.15.,,,,5,딸래미가 엄청 좋아해여!
24.10.15.,,,,5,좋아요 좋아요 좋아요
24.10.14.,,,,5,빠른배송 감사합니다
24.10.12.,여성,160cm,47kg,5,"조립도 잘해서 보내주셨고 상품 이상없이 기어변속 잘됩니다
색깔도 맘에들고 서비스 물품들도 너무 맘에 드네요
감사합니다 많이파세요"
24.10.12.,,,,5,"가볍고 좋아요
마실용으로 타기 좋습니다"
24.10.12.,,,,4,배송과정에서 파손이 있었지만 해결해주신다고하시니  빠른대처가좋습니다
24.10.10.,,,,4,차량에 실려서 좋습니다
24.10.10.,,,,4,"배송만족합니다
기어변속시 튀는부분이있는데 조절이 필요할거같네요
색상은 좋아요
잘 타겠습니다."
24.10.10.,,,,5,좋아요. 추천합니다.
24.10.09.,,,,5,완전 마음에 듭니다.산책용 가벼운 운동용으로 딱 좋습니다. 고급져요.
24.10.09.,남성,171cm,70kg,5,동네 마실용으로 타기 적당해요
24.10.09.,,,,5,깔끔하게 이쁜데 튼튼함
24.10.08.,남성,173cm,80kg,5,"헬스장 갈려고 샀는데  진짜 딱 좋아요 기름값도 세이브~~
그런데 사은품 은색 라이트같은거는 어디에 다는건가용? ㅠㅠㅠ 그거를 바구니 끼우는곳에 달앗는데 고정이 잘안되네용 알려주세요"
24.10.08.,,,,5,티티카카 처음 타보는데 좋네요 추천!
24.10.08.,,,,4,좋아요~~~~~~~
24.10.07.,남성,135cm,28kg,5,키 135 남아 안장 최저로 낮추어 사용중입니다. 안장과 핸들 높이 조정이 쉬워 성장기 아이에게 딱 좋은 자전거네요.
24.10.07.,,,,5,"6에서7단 가는게 퍽퍽하네요
수리해서 청구하면 해결해준다했으니 좋네요"
24.10.06.,,,,5,"아이가 자전거 타는걸 좋아해서 같이 타려고 구매했어요. 
생각보다 귀엽고 이쁘네여~ 화이트라 깔끔하고 타보지는 안았지만 기대하고 있어요! 실사용 한달 후기 남길게요!
반조립했는데 어렵지 않았고 16인치랑 고밍하다 20인치 샀는데 제 덩치에는 20인치가 ^^;; 아무튼 맘에 듭니다!"
24.10.06.,,,,5,"따릉이만 타다가 구매했어요 
이쁘고 잘나가는 자전거 만족합니다
초보자가 타기에 무난해요 
175,165두사람 타기 편해요"
24.10.06.,,,,5,좋아요 조아 ㅎㅎㅎ
24.10.06.,여성,162cm,50kg,5,와이프것을 사주었는데 잘 타고다닙니다. 좋습니다. 이미지보다는 자전거가 좀 큽니다. 참고하세요.
24.10.06.,,,,5,다음에도 계속 이용할게요
24.10.05.,,,,5,사용하기 좋아요~~  잘 탈께요~
24.10.05.,,,,5,우리 딸랑구가 많이 좋아합니다
24.10.05.,,,,5,이뻐요 멋지게 타고 나닐께용
24.10.04.,남성,175cm,82kg,5,배송도 빠르고 잘 조립해 주어서 편리하게 사용했습니다~ 3만원 주고 조립하길 잘한거 같아요~ 승차감도 좋고 가격배비 만족 합니다
24.10.04.,,,,5,트라이폴드 자전거 티티카카 유명해서 사봤는데 잘샀어요.
24.10.02.,,,,5,출퇴근용으로샀는데 생각보다 잘나가고 너무좋아요!
24.10.01.,남성,173cm,66kg,5,"디자인도 좋고 평지에서 타기 좋아요
또한 잘 조립해주셔서 편하게 탔어요"
24.10.01.,남성,168cm,57kg,5,잔고장 없고 잘나감. 동네 다닐때 매우 좋음
24.10.01.,,165cm,,3,"완조립으로 배송받아 바로 탈수있어요!
하지만 여자 혼자 자전거 꺼내기엔 무겁 ..."
24.10.01.,여성,157cm,48kg,5,좋아요좋네요조아요로
24.09.30.,,,,5,"회색이랑 고민하다가 흰색으로 샀는데 정말 좋아용!!ㅋㅋㅋ 잘나가고 귀엽습니다. 반조립으로 샀는데, 거의 완성돼서 왔습니다! 그래도 좀 걱정되긴 해서 동네 자전거 가게 가서 점검받았습니다.

장점은 귀엽고 가벼워요! 크기도 적당합니다! 딱 공유자전거 있잖아용 어플로 대여하는, 그 사이즈 입니다!  
단점은 안장이 좀 엉덩이가 아프고, 사은품들이 좀,,, 벨은 그냥 달그락 소리가 나고, 자물쇠도 가위로 잘리지 않을까? 싶을정도로 얇습니다! 자전거 자체는 매우 만족해용"
24.09.30.,,,,5,아내가 타려고 자전거를 샀어요. 아내가 자전거를 대 만족합니다. 저보고도 타보라고 하는데 내일 휴일에 좀 타보려고 합니다^^ 좋은 물건 감사합니다
24.09.30.,여성,158cm,50kg,5,사이즈 적당하고 잘 나갑니다
24.09.30.,여성,153cm,60kg,4,적응하면 더 편할듯해요^^
24.09.29.,,,,5,색상도 이쁘고 배송도 빨라요. 마음에 들어요.
24.09.29.,,,,5,"좋아요, 타기 괜찮아요"
24.09.28.,,,,5,"빠른배송, 꼼꼼한 포장 좋아요"
24.09.27.,,,,4,"우선 배송 아주 빨라서 좋았어요! 색상은 생각했던게 아니라 실망했지만 고급스러운 느낌은 있습니다~ 자전거 아무것도 모르는 여자인데 유튜브믿고 반조립으로 구매했는데.. 잘한거같아요 ㅋㅋ 타이어 바람좀 넣구 브레이크 세팅말곤 할거 없었지만 브레이크세팅이 살짝 헷갈리긴했어요ㅋㅋ 근데 유툽 몇개 보면 이해됨! 그리고 같이 구매한 리어랙은… 유튜브에 제가 이해하기 쉬운 동영상이 없어서 그냥 신랑 기다릴까하다가.ㅋㅋㅜ 후기랑 같이 찾아보면서 설치했어요~ 저는 설치의 어려움보다는 도대체 어느 구멍에 끼워야하는건지가 헷갈렸구요., 어찌저찌 찾아서 보내주신 렌치랑 집에있던 드릴, 몽키 사용해서 설치했답니다! 추워지기전까지 잘 타보겠습니당 ㅋㅋ!!"
24.09.27.,,,,2,"애초에 온라인에서 사면서 점검받을 생각이었긴 한데 여기서 파는 오리지널 알루미늄 바스켓이 자전거 브레이크를 짓누름
셀프로 바구니 억지로 달다가 브레이크 선 뽑혀서 수리점 가니 바구니에 구멍 하나 더뚫어서 조금 위쪽에 다시 달아주심 
자전거는 싼맛에 사도 다른 바구니를 사든지 리어랙을 설치하는게 좋을듯 
CS응대도 내가 바구니 달다 브레이크 빠진거니 내 책임이라고 하는데, 뭐 그냥 납득함 어떤 이유든 내가 달다 그렇게 됐으니까"
24.09.27.,여성,,,5,남편과 세트로 삿어요! 짱조항요
24.09.26.,여성,166cm,58kg,5,컬러가 이쁘고 디자인이 맘에 듭니다. 미니벨로라 편하고 페달도 잘 나가요~ 다만 가끔씩 기어 바꿀때 체인이 빠져서 다시 맞추긴 했는데 편하게 잘나가고 맘에 듭니다.
24.09.26.,남성,175cm,71kg,5,일단 컬러가 이쁘고 고급스럽습니다. 잘나가고 접이식이라 보관이 용이합니다
24.09.26.,남성,170cm,68kg,5,빠른배송 조립 좋아요
24.09.26.,,,,4,가성비 좋습니다. 약간 크고 묵직해요.
24.09.25.,,,,5,브레이크 세팅이 어렵긴했지만 너무 예뻐요!
24.09.24.,,,,5,"좋은 추억 많이 남길 수 있겠습니다!

매일 라이딩 나가고 있어요 ㅎㅎ"
24.09.24.,,,,5,좋습니다.좋습니다.
24.09.23.,,,,5,사진보다 실물이 더 예쁘고 튼튼합니다.
24.09.23.,남성,176cm,71kg,5,내구성 승차감 괜찮아요 가볍게 타기에
24.09.21.,,,,5,초등학교 아들을 위해 하나 장만 했습니다
24.09.21.,,,,5,좋습니다.좋습니다.
24.09.20.,,,,5,너무너무 좋습니다 정말 맘에 듭니다
24.09.18.,,,,5,아이 타기 좋은 사이즈에요
24.09.18.,,,,5,튼튼하고 접으면 이동하기 좋아요
24.09.16.,,,,5,잘 접히고 차량에 실기 좋아요. 번창하세요.
24.09.15.,,,,4,가볍고 잘 나가요. 의자는 좀 불편해서 다른 의자로 교체하는게 좋을 것 같아요! 핸들 조정해도 거리가 좀 멀어서 불편하지만 동네 마실용으로 잘 쓰고 있어요
24.09.14.,남성,168cm,63kg,5,사람들이 많이 구매하는 이유가 있네요~~디자인도 좋고 미니벨로의 기능을 잘 담았습니다. 바구니까지 추가로 구매해서 타며 더 좋을거 같아 주문해야겠네요. 자전거로 열심히 운동하겠습니다.
24.09.14.,여성,153cm,50kg,5,키작녀(153)인데 안장 당겨 연습용으로 잘 타고 있습니다.
24.09.12.,여성,155cm,56kg,4,타이어문제로 애먹었는데 판매자님 대응이 빨라 좋았습니다.입문용으로 추천합니다. 색상도 녹색이뻐요
24.09.10.,,,,5,잘쓰고 잇어요 가벼워서 좋아요 가족들이 다 탐내요 ㅋㅋ
24.09.10.,,,,5,좋아요 아이가 좋아합니다  그래서 좋아요
24.09.09.,,,,2,"8인승 엘리베이터에 저랑 자전거 타면 꽉차서 다른 엘리베이터 이용객들에게 죄송할 정도에요ㅠ
그리고 사용하고 한달도안돼서 자전거에 이상이 생겼어요. 앞바퀴에 철사가 갑자기 튀어나왔고(사진) 뒷바퀴는 기어 바꾸고 4단? 3단? 쓸 때 자꾸 소음이 나요. 바퀴도 승차감이 안좋은데 기압을 넣어도 빼도 승차감이 어색해요. 이런저런 문제로 전화드렸더니 완조립이 모니터무결점보증 같은 것처럼 공장에서 조립해 나온 제품을 검수하고 보내는 거라고, 반조립은 보상이나 수리지원 어렵다고 하네요.
자물쇠가 덜컥거리더니 혼자 비밀번호가 바뀌어서 가게에 양해구하고 놔두고 왔어요 ㅋㅋㅋ 몇천원짜리 철사 끊는 도구 사다가 잘라야 한대요...
온라인상담 친절하게 해주시긴 하지만.. 어차피 추가금 내고 오프라인매장 방문해서 점검받아야 하는 제품이라면 그냥 온라인 말고 오프라인에서 살걸 그랬어요..."
24.09.09.,,,,5,"반조립이지만 사실상 완조립과 큰 차이가 없습니다. 포장지와 완충제 제거하는것이 95%정도? ㅎ
나머진 기어 조정할 줄 알면 반조립 추천드립니다."
24.09.09.,,,,5,"초등학교 5학년 아들한테 사줬는데 체국가 작아도 부담없이 탈 수 있습니다
170 어른인 저도 충분히 좋은 미니벨로네요"
24.09.08.,,,,5,너무 예쁘고 잘나가요 굿굿!!!
24.09.08.,남성,165cm,75kg,5,사이드 잘 맞고. 처음 접고 필때만 뻑뻑해요. 여러번 하고나니 부드러워 짐
24.09.07.,남성,175cm,73kg,4,탈만합니다. 근데 생각보다 꽤 무겁네요. 여성 혼자 들기 불편
24.09.06.,여성,146cm,34kg,5,예쁘고 아이가많이 좋아해요~~~♡
24.09.06.,,,,5,자전거도 튼튼해보이고 좋아요
24.09.05.,,,,5,화면과 동일하며 조립이 다 되어있어서 바로 탈수있어 좋습니다. 접는 방법도 간단하고 쉽니다.
24.09.05.,,,,5,우선 보이는게 이뻐서 좋네요
24.09.04.,,,,5,"고민사다 샀는데 맘에 들어요.
티볼리 트렁크에 실려서 너무 좋아요^^"
24.09.04.,,,,5,살짝 문제가 있긴했으나 잘해결해주셔서 감사합니다. 번창하세요
24.09.04.,,,,4,승차감 좋고 칠 단이라서 조금 불안하긴 한데 괜찮은 것 같아요.
24.09.04.,,,,5,체형에 아주 딱 맞습니다!
24.09.04.,,,,5,채형에 딱 맞아요!
24.09.03.,,,,5,"첨에 안장이 불편했는데 이젠 조금 덜불편해요.
다른건 다좋습니다. 접이식 최고만족!!"
24.08.30.,여성,171cm,62kg,5,티티카카 영입으로 우리 가족 1인 1자전거 완성했네요ㅎ 반조립 어렵지 않았고 균형도 잘 맞습니다^^
24.08.30.,남성,170cm,65kg,4,이쁘고 잘나가요 배송빨라요
24.08.30.,,,,5,애는 괜찮다는데 저는 초보라 그런지 엉덩이가 좀 아팠어요.  접이식이라 보관이나 차량으로 이동시 편하네요.
24.08.29.,,,,5,"가성비 자전거를 알아보고 구매했는데 만족합니다.
접이식도 가능해서 보관도 용이하고 아주 잘타고있습니다."
24.08.29.,,,,5,자전거 너무이쁘고 접어서 타고다니기 너무편합니다 차에싣고 여기저기 다니구있습니다 체고
24.08.28.,여성,160cm,48kg,5,튼튼합니다. 안전감있습니다. 어른도 아이도 안장 조절해서 누구나 신나게 탈 수 있습니다.
24.08.25.,,,,5,가볍고 잘 나갑니다 다만 핸들을 조정해도 조금 멀리있는 감이 없지 않아 있어요 ㅠㅠ
24.08.24.,,,,5,좋아좋아좋아요 ㅎㅎ
24.08.23.,,,,5,가격 대비 너무너무 괜찮은 자전거! 동네 가볍게 돌아다니기 딱이에요. 물론 보통의 자전거들처럼 속도가 빠르진 않지만 전 어차피 멀리 다니려고 산 자전거가 아니기 때문에 충분히 만족스럽습니다! 그리고 무엇보다 자전거가 되게 귀여움🥰 이거 타고 출근하면 막 기분이 좋아질정도ㅎㅎ
24.08.23.,,,,5,작은키에 사용할 수 있어서 넘 좋습니다 ㅎㄹ
24.08.23.,,,,5,아이 첫자전거로 잘사용중입니다.
24.08.23.,,,,5,좋습니다 다음에도 이용할게요
24.08.22.,남성,177cm,64kg,5,출퇴근시 우연찮게 펑크나면 난감할까봐 노펑크타이어 자전거를 수년간 타고 다니다가 튜브 타이어로 바꾸니 승차감이 가히  신세계네요.완전조립을 택했건만 7단변속이 잘 안 되어 설명서보고 조절했더니 제대로 되네요.브레이크는 잘 듣습니다.배송은 주문한지 만 하루(2일째)만에 왔읍니다.정말 좋았읍니다.자꾸 옛날 알톤 라레이와 비교하게 되는데 이번 자전거는 스탠드를 세우고 타이어를 공회전하려면 페달이 스탠드에 걸리는게 좀 불편하네요.그리고 안장은 옵션에서 추가 구입하시길 권합니다.출고시 장착되어 나온 안장은 좁고 딱딱해서 아주 불편합니다.안장이 레일식인지 원형봉 체결식인지 잘 살펴보고 선택하셔야됩니다.참고로 이 자전거 스트림D7은 원형봉이네요!
24.08.21.,,,,5,자전거 조립 잘되어서 오고 빠른배송 좋습니다.
24.08.21.,남성,177cm,77kg,5,아주 좋습니다 만족합니다
24.08.21.,남성,177cm,85kg,4,"접을수 있어 공간 활용이 좋으나, 안장이 고정되질 않아서 앞뒤로 기울어짐. 일반 사용에는 문제 없음"
24.08.19.,여성,138cm,38kg,5,딸이 너무 잘타네요 디자인도 너무 마음에 들어요
24.08.19.,,,,5,만족합니다 가성비좋아요
24.08.19.,,,,5,무지가볍고 잘나가요 기어변속이 잘안되는게 흠이네요
24.08.19.,남성,175cm,66kg,5,"적당히 동네에서 탈만합니다 
장거리 라이딩 이런거는 무리로 보이네요"
24.08.16.,,,,4,"자전거는 단단하고 안정감 있습니다. 
전체적으로 균형감이 있어 타기 좋습니다. 
다만, 앞브레이크가 작동시마다 
소리가 너무 크게 나는데 어떻게 해야하나요."
24.08.14.,여성,160cm,50kg,5,주행감이나 무게 등 가격대비 좋아요
24.08.14.,,,,5,잘타고있습니다아~~~
24.08.14.,여성,156cm,55kg,5,배송도 빠르고 조립도 잘되어왔어요
24.08.13.,남성,168cm,56kg,4,"가벼워서 좋아요.
방수 핸드폰 거치대는 불량인지 고정이 안돼서 못쓰고 있습니다. 자전거 자물쇠는 새로 튼튼한거 장만하시는걸 추천드려요~"
24.08.13.,여성,148cm,60kg,5,생각했던거보다 사이즈도 잘 맞고 너무 좋았어요
24.08.12.,,,,5,편해요. 오르막도 편해요. 감사합니다~
24.08.11.,,,,5,"빠르고 안전한 배송에 감사드리며, 
역시 자전거계의 명품 티티카카네요~ 
승차감도 좋고 잘 나갑니다!!!
근데 사은품으로 준 자물쇠가 조금 작네요.."
24.08.11.,남성,174cm,82kg,5,"배송이 넘 빠른거 같아요
하루만에 왔네요
좁은현관에 쏙들어오니 좋아요
사용후 하나더구입 예정"
24.08.08.,,,,5,잘 이용하고 있어요. 사은품도 잘 챙겨줬어요
24.08.07.,,,,5,"배송도 잘왔고 조립 상태도 좋았어요.
디자인도 너무 이쁘고 저녁마다 잘타고 있습니다."
24.08.05.,,,,5,"너무 예쁘고 조립도 쉽고 만족스러운데
아직 타이어 공기압을 못넣어서 눈으로만 보고있어요 ㅎㅎ"
24.08.04.,,,,5,"튼튼한 제품이고
편하게 사용하고 있읍니다."
24.08.03.,여성,156cm,48kg,5,"칼배송에 포장도 깔끔하고 제품 좋네요 
애들 자전거 엄한거 사지말고 d7 으로 살껄 
뒤늦게 알아서 ㅡㅜ 애들 자전거 하니둘 당근으로 던지고 추가 구매 각입니다"
24.08.03.,남성,175cm,73kg,4,전체적으로 양호합니다. 반조립 주문했는데 앞브레이크 조정하는거 외엔 크게 힘들지 않네요
24.08.03.,,,,4,초등학교 4학년자전거 바꿔줬는데 좋아하네요
24.08.02.,,,,5,진찌좋아요 오르막길이 이렇게 편한거 첨 알앗습니다 ㅜ
24.07.27.,,,,5,초등아이가 계속 크면서 성장기 계속 타려고 샀는데 아주 잘타고있습니다. 가성비 최고
24.07.27.,,,,4,다 좋은데 어쩔수없는 접이식 자전거의 한계인지... 핸들바 부분은 단단하게 체결되는 느낌이 아니네요.
24.07.26.,,,,5,자전거가 짱짱하고 반조립인데도 거의 완조립에 가깝네요
24.07.24.,,,,5,배송 빠르고 좋네요
24.07.24.,,,,5,초등 아이 첫 자전거입니다. 좋네요.
24.07.24.,남성,177cm,68kg,5,잘 사용 하고 있습니다
24.07.24.,여성,159cm,57kg,5,잘 타고 있지요.. 여름이라 잠시. 쉬고 있지만.ㅎㅎ
24.07.22.,남성,180cm,81kg,4,배송도 빠르고 제품도 양호합니다.
24.07.20.,,,,5,너무 좋고요 아주 잘 나가요 ~~~~
24.07.19.,여성,168cm,58kg,5,자전거 타는게 무서워서 이걸로 재밌게 연습하다가 로드로 가려고 합니다. 좋아요.
24.07.19.,남성,173cm,86kg,5,"흠집없는 양품으로 왔네요.
예쁘고 타기 재밌습니다."
24.07.18.,,,,5,잘 이용하고 있습니다~^^
24.07.17.,여성,160cm,40kg,5,무광 흰색 예뻐요. 잘 타고 있습니다.^^
24.07.17.,여성,157cm,48kg,5,좋아요좋습다조아용ㅎ ㅎ
24.07.15.,여성,166cm,,5,디자인 예쁘고 승차감 안정적이에요 엉덩이쿠션은 딱딱해서 나중에 바꾸려구요ㅎㅎ
24.07.14.,남성,173cm,65kg,4,"일단 접이식이라 넘 좋구요 
앞 바스켓도 같이 주문했으나 브레이크선이 구조상 걸리는 구조라 이건 공장에서 수정하고 생산해야할듯 싶네요. 안전 관련된 문제라 문의했으나 이상없으면 타라고 답변받은게 좀 안타까웠습니다만 제품은 만족합니다"
24.07.14.,남성,122cm,,5,동네서 타기에 가성비좋고 예쁘네요
24.07.13.,,,,5,배송빠르고 기스없이 만족해요
24.07.09.,,,,5,"스크래치도 없고, 단단하고 아주 잘 나가네요~"
24.07.08.,여성,158cm,62kg,2,완전 조립으로 주문을 했는데. 브레이크랑 기아 변속기를 엉뚱하게 조립해서 보내셨어요. 그리고 현재 기아 변속이 안되고 있어 수리를 해야할 것 같습니다.
24.07.07.,,,,5,"접고 펴기 쉬워서 집에 보관하면서 타고 있습니다.
제가 타던 자전거보다 승차감 좋고 디자인도 깔끔하고 만족합니다!"
24.07.04.,,,,4,"일단 스크래치 상품이 와서 좀 기분이 안좋았구요. 공장에서 잘못 배송온거라는데... 재고 파악이 안된건지 좀 이해가 안됩니다 ㅠ
사은품도 두개나 빠졌고...그래도 고객센터 분은 잘 응대해주시네요. 모두 해결은 했습니다.
반조립으로 받았는데 거의 완조립이고, 다만 좀더 친절한 설명서가 있으면 좋았겠네요."
24.07.04.,,,,5,너무 귀엽고 좋아요. 싼맛에 타기좋ㅔ
24.07.02.,,,,5,"잘받았습니다~~

생각외로 깔끔하고 견고하네요~"
24.07.02.,,,,5,좋아요 반조립했는데 잘왔어요
24.07.01.,,,,5,"자전거 좋습니다
이뻐요"
24.07.01.,,,,5,생각했던대로 좋은 제품이에요
24.07.01.,,,,5,초등학생이 타기 약간 큰 감이 있네요
24.06.30.,,,,4,"가볍게 마실용으로 타기 좋습니다.
셋업이 좀 잘못되어와서 번거로움이 있었지만
판매처 연락하니 대응해주셨습니다."
24.06.29.,여성,163cm,56kg,5,배송 받은날 비가와서 타보질 못해서 안타까운데 예전에 7~8km를 출퇴근하면서 타던 자전거라 다시 구매했습니다. 집에 큰 자전거가 있지만 가까운 거리 출근하먀 타려합니다.빨리 타고 싶어요!!**^^**
24.06.28.,,,,5,"퇴직하고 아내와 같이 자전거 여행을 하고 싶었는데, 아내는 자전거를 처음 접하기에 배움에 시간과 경험이 필요하였고, 이런 공간을 찾아다니기에는 접이식 자전거가 최적이라는 생각에 고민하다가 '티티카카' 자전거를 여러 사람이 추천하기에 구입하여 지금은 가까운 거리를 잘 타고 다니고 있습니다. 접이식 자전거를 구입하려고 생각하시는 분이 계시면 한국브랜드이면서 가볍고 그리고 가성비까지 좋은 티티카카 접이식 자전거를 추천드립니다."
24.06.27.,,,,5,감사합니다 잘받았습니다
24.06.26.,남성,140cm,38kg,5,안전하게 배송되었고 조립이 쉬웠어요^^ 얘가 완전 좋아해요~~
24.06.26.,,,,4,조립이 잘 되어서 도착했습니다. 다만 조명기 설치 설명서가 동봉 됐으면 더 좋을 듯 합니다.
24.06.25.,여성,162cm,52kg,5,"특별히 어려운 조립이 없었으나 기계치?인 저에게 보내주신 부속품들은 멘붕을 주었죠. 하지만 유툽,후기들을 보면서 힘을냈습니다.(조명 달때 몇개쓰고 거의 안썼는데… 이대로 타도 되겠죠?)안장이 정말 불편한데 이건 자전거타는분들이 대게 겪는 일이라 하시니 일단 참고 타보려구요. 

자전거 이쁘고 좋습니다. 바퀴가 작아서인지 대부분의 자전거들이 저를 앞질러 가지만 그래도 좋아요. 무엇보다 접어서 집안에 보관할수있다는게 제겐 큰 장점입니다."
24.06.25.,남성,145cm,40kg,5,"너무 예쁘고 좋아요
색상 블랙이랑 그레이중 고민 많이했는데 그레이 하길 잘한것 같아요
고급지고 진짜 예쁘네요 ㅜㅜ
승차감은 제가 다른 자전거를 안타봐서 비교할수는 없지만
초보로써 타기 괜찮은것 같구요
여성인 제가 동네 끌고다니기 넘 좋은것 같아요~"
24.06.24.,,,,5,배송빠르고너무좋아요잘사용할께요
24.06.24.,,,,3,뒷바퀴 바람 빠져서 왔네요
24.06.24.,여성,157cm,53kg,5,이제 잘 타봐야지요~!!
24.06.24.,여성,160cm,60kg,5,가격대비 만족스럽습니다.생각보다 잘나가고 좋습니다.
24.06.23.,,,,4,"생각했던 색상보다는 좀 밝은 녹색이네요
자전거를 잘 못타는데 바퀴가 작아 덜 무섭게  잘 타고 있습니다"
24.06.23.,,,,5,좋아요 아이와 함께 탈려고 구매
24.06.22.,,,,5,잘 사용 하겠습니다
24.06.20.,,,,5,잘배송왔고 상품질 아주 좋아요
24.06.19.,,,,5,"자전거 판매점 여러군데 돌아 보다가  마음에 드는게 없어서 고민하다 디자인 보고 반신반의 하면서  고민 끝에 구입 했습니다.
디자인 이뿌고 접이식이라 티볼리 차량에 딱 들어가요.
아주아주 만족 합니다."
24.06.17.,,,,4,배송 충격으로 드레일러 세팅이 다 틀어졌네요. 처음 조정하느라 30분정도 걸렸습니다. 잘접히고 승차감도 나쁘지 않습니다.
24.06.17.,,,,5,"배송이 잘못왔는데 친절하게 응대해 주시고
빠르게 교환해주셔서 기분이 나쁘지 않았습니다"
24.06.16.,,,,5,사진보다 실물이 더 까리함
24.06.15.,,,,5,"안전하게 빠르게 배송왔어요. 
초등 저학년은 아직은 무리네요. 초등 고학년부터가 좋을 것같네요.
차 트렁크게 잘들어가요!
근데 브레이크가 그냥 닿는지 그냥 굴러가는데 소리나는건 브레이크 좀 열어두면 되나요?"
24.06.15.,,,,5,다른 모델로 하나 더 샀어요. 만족해요
24.06.15.,,,,5,선물로 줬는데 예쁘고 가볍고 좋대요!
24.06.15.,남성,177cm,85kg,4,배송 빠르고 가성비 좋네요
24.06.15.,,,,5,초4 아이가 아주 마음에 들어합니다.  작길 바랬는데 아주 작진 않아요. 아이가 더 크면 더 편하게 탈것 같아요.  흰색 아주 이쁩니다!
24.06.14.,여성,138cm,33kg,5,초등 3학년 안장 낮춰주니 무난히 잘 타요~
24.06.14.,,,,5,만족합니다 고맙습니다!
24.06.14.,,,,5,"좋네요! 기존 플라이트s9과 비교해서 약간에 차이가 있지만, 가성비는 이게 더 좋은듯 하네요!"
24.06.14.,여성,158cm,62kg,4,"완전 조립을 요청했는데, 핸들이 돌아가게 조립이 되어 있었습니다."
24.06.14.,남성,174cm,77kg,5,잠금장치도 있고 안전 해서 좋네요
24.06.13.,,,,5,"포장도 아주 꼼꼼하게 잘 조립해서 보내주셨어용~~~~^^
아이가 아주 좋아해요~
접이식이라 트렁크에 쏙 들어가서 이동하기 참 편하네요~

한대 더 구매해서 같이 타야겠어요~^^"
24.06.12.,,,,5,애들이 겁나게 좋아하네요
24.06.12.,,,,5,상품 배송 상태 및 빠른 배송이 좋았어요.
24.06.11.,남성,122cm,,5,남편이 동네서 탈걸로 추천받아왔길래 사봤는데 예쁘고 괜찮네요
24.06.11.,남성,,,4,가볍게 동네에서 타고 다니기 딱 좋습니다.
24.06.11.,,,,5,사진보다 더 귀엽네요 자전거가...ㅎㅎ
24.06.10.,,,,5,작은바퀴임에도 잘 나갑니다. 색상 고민 많이했는데 흰색도 괜찮네요~ 완조립으로 했는데 다행히 이상없이 잘 왔습니다. 처음에 접고 펴는게 불편했는데 몇번 해보니 수월하게 되네요. 엄청 무겁지는 않지만 그렇다고 가볍지는 않아서 여자인 제가 차에 싣고 뺄때 약간 힘들긴 합니다. 그래도 만족합니다~~
24.06.10.,남성,177cm,77kg,5,"동네 마실용으로 정말 좋아요
라이딩용으로는 바퀴가 작아서 엄청 힘듭니다.ㅎㅎ 대신에 힘빡주고 달리면 잘나가고 운동 엄청되요 땀이 줄줄
받고나서 동네에 마침 티티카카 직영점이 있길래 가서 정비도 받았습니다."
24.06.09.,,160cm,44kg,5,만족합니다 마음에 들어요
24.06.09.,,,,5,11세 키137센치 남자아이한테도 잘 맞네요 디자인 멋지고 잘 굴러갑니다
24.06.09.,남성,171cm,67kg,5,"작고귀여위요.
승하차가 펀하고 기어비가 생각보다 좋아요"
24.06.09.,남성,173cm,70kg,5,생각보다 괜찮아요 만족합니다!!
24.06.08.,여성,151cm,41kg,5,"초4학년 여아입니다...
또래보다는 키나 체격이 좀 큰 편인데...
크지 않을까 했는데...잘 맞네요....
기어 변속도 좋다고 하고 바퀴도 잘 귤러간다 합니다...하나 더 구입할까 고민중 입니다....
안장은 바꿔야 할것 같습니다....
조금 불편하다고 하네요...."
24.06.08.,여성,160cm,,5,초등학생 딸아이가 아주 좋아해요.
24.06.08.,남성,142cm,,5,초딩 조카 생일선물로 사줬는데 너무 좋아하네요ㅎ 잘탈게여~ 안전라이딩!
24.06.06.,,,,4,초등 5학년 아이가 탄다고 주문해 줬어요 싸이즈 안정감 있게 딱 좋아요 바퀴가 바람 빠져서 왔어서 바람 넣고 탔는데 바퀴퀄이 떨어져요ㅋㅋ 그래도 아이가 타는거라 만족하며 타고있어요
